score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
5,"Cocok buat yg bawa keluarga apalagi bawa anak²....tempat bersih nyaman pantai nya juga ok....tapi itu dulu 4 th yang lalu...
Kalau desember 2022 ini agak kecewa karena agak kotor dan terkesan kurang terawat...mudah²an segera ada perbaikan dan untuk hewan²nya ditambah lagi....trims",cocok buat yg bawa keluarga apalagi bawa anaktempat bersih nyaman pantai nya juga oktapi itu dulu 4 th yang lalukalau desember 2022 ini agak kecewa karena agak kotor dan terkesan kurang terawatmudahan segera ada perbaikan dan untuk hewannya ditambah lagitrims,cocok yg bawa keluarga bawa anaktempat bersih nyaman pantai nya oktapi 4 th lalukalau desember 2022 kecewa kotor terkesan terawatmudahan perbaikan hewannya ditambah lagitrims,"['cocok', 'yg', 'bawa', 'keluarga', 'bawa', 'anaktempat', 'bersih', 'nyaman', 'pantai', 'nya', 'oktapi', '4', 'th', 'lalukalau', 'desember', '2022', 'kecewa', 'kotor', 'terkesan', 'terawatmudahan', 'perbaikan', 'hewannya', 'ditambah', 'lagitrims']",cocok yg bawa keluarga bawa anaktempat bersih nyaman pantai nya oktapi 4 th lalukalau desember 2022 kecewa kotor kes terawatmudahan baik hewan tambah lagitrims
3,"Tangga jalan masuk ke dolphin center terlalu sempit dan cuma 1, jika ramai berdesakan  kasian anak2",tangga jalan masuk ke dolphin center terlalu sempit dan cuma 1 jika ramai berdesakan  kasian anak2,tangga jalan masuk dolphin center sempit 1 ramai berdesakan kasian anak2,"['tangga', 'jalan', 'masuk', 'dolphin', 'center', 'sempit', '1', 'ramai', 'berdesakan', 'kasian', 'anak2']",tangga jalan masuk dolphin center sempit 1 ramai desa kasi anak2
5,Tempatnya lumayan baguss,tempatnya lumayan baguss,tempatnya lumayan baguss,"['tempatnya', 'lumayan', 'baguss']",tempat lumayan baguss
5,"tempat wisata murah & komplit, bisa mengajak anak liat binatang dan juga menikmati pemandangan pantai",tempat wisata murah  komplit bisa mengajak anak liat binatang dan juga menikmati pemandangan pantai,wisata murah komplit mengajak anak liat binatang menikmati pemandangan pantai,"['wisata', 'murah', 'komplit', 'mengajak', 'anak', 'liat', 'binatang', 'menikmati', 'pemandangan', 'pantai']",wisata murah komplit ajak anak liat binatang nikmat pandang pantai
4,Menikmati deburan ombak mendamaikan hati dan pikiran yang sedang bertentangan..pas kesitu ombaknya besar tapi pantai lumayan masih luas walau sudah terkena abrasi,menikmati deburan ombak mendamaikan hati dan pikiran yang sedang bertentanganpas kesitu ombaknya besar tapi pantai lumayan masih luas walau sudah terkena abrasi,menikmati deburan ombak mendamaikan hati pikiran bertentanganpas kesitu ombaknya pantai lumayan luas terkena abrasi,"['menikmati', 'deburan', 'ombak', 'mendamaikan', 'hati', 'pikiran', 'bertentanganpas', 'kesitu', 'ombaknya', 'pantai', 'lumayan', 'luas', 'terkena', 'abrasi']",nikmat debur ombak damai hati pikir bertentanganpas kesitu ombak pantai lumayan luas kena abrasi
4,"Hewannya masih sedikit, jalan tidak berpaving mungkin jika hujan jalan akan becek. Semoga renovasinya segera usai dan bisa seperti taman safari di tempat lain.",hewannya masih sedikit jalan tidak berpaving mungkin jika hujan jalan akan becek semoga renovasinya segera usai dan bisa seperti taman safari di tempat lain,hewannya jalan berpaving hujan jalan becek semoga renovasinya taman safari,"['hewannya', 'jalan', 'berpaving', 'hujan', 'jalan', 'becek', 'semoga', 'renovasinya', 'taman', 'safari']",hewan jalan berpaving hujan jalan becek moga renovasi taman safari
4,"Untuk ukuran pantai di pesisir utara Jawa, Safari Beach ini sangat recommended. Meskipun lokasinya dekat dengan PLTU, tapi pantai nya bersih. Tiket masuk 50K per orang, ditambah retribusi kawasan 5K, lumayan mahal sih memang. Lokasinya ",untuk ukuran pantai di pesisir utara jawa safari beach ini sangat recommended meskipun lokasinya dekat dengan pltu tapi pantai nya bersih tiket masuk 50k per orang ditambah retribusi kawasan 5k lumayan mahal sih memang lokasinya ,ukuran pantai pesisir utara jawa safari beach recommended lokasinya pltu pantai nya bersih tiket masuk 50k orang ditambah retribusi kawasan 5k lumayan mahal sih lokasinya,"['ukuran', 'pantai', 'pesisir', 'utara', 'jawa', 'safari', 'beach', 'recommended', 'lokasinya', 'pltu', 'pantai', 'nya', 'bersih', 'tiket', 'masuk', '50k', 'orang', 'ditambah', 'retribusi', 'kawasan', '5k', 'lumayan', 'mahal', 'sih', 'lokasinya']",ukur pantai pesisir utara jawa safari beach recommended lokasi pltu pantai nya bersih tiket masuk 50k orang tambah retribusi kawasan 5k lumayan mahal sih lokasi
5,"Main di pantai jangan mandi di pantai karena tidak ada kamar mandi untuk bilas atau mandi. Cukup main air aja
Ngopi di pinggir pantai asik santai ",main di pantai jangan mandi di pantai karena tidak ada kamar mandi untuk bilas atau mandi cukup main air ajangopi di pinggir pantai asik santai ,main pantai mandi pantai kamar mandi bilas mandi main air ajangopi pinggir pantai asik santai,"['main', 'pantai', 'mandi', 'pantai', 'kamar', 'mandi', 'bilas', 'mandi', 'main', 'air', 'ajangopi', 'pinggir', 'pantai', 'asik', 'santai']",main pantai mandi pantai kamar mandi bilas mandi main air ajangopi pinggir pantai asik santai
1,Tidak sesuai ekspektasi,tidak sesuai ekspektasi,sesuai ekspektasi,"['sesuai', 'ekspektasi']",sesuai ekspektasi
5,Tempatnya nyaman,tempatnya nyaman,tempatnya nyaman,"['tempatnya', 'nyaman']",tempat nyaman
5,"asik lah, bayar 50rb perorang",asik lah bayar 50rb perorang,asik bayar 50rb perorang,"['asik', 'bayar', '50rb', 'perorang']",asik bayar 50rb orang
5,Bagus,bagus,bagus,['bagus'],bagus
5,"Bagus sich, bersih.. Keren lah..
Salam dari TK Annida, Pegandon, Kendal",bagus sich bersih keren lahsalam dari tk annida pegandon kendal,bagus sich bersih keren lahsalam tk annida pegandon kendal,"['bagus', 'sich', 'bersih', 'keren', 'lahsalam', 'tk', 'annida', 'pegandon', 'kendal']",bagus sich bersih keren lahsalam tk annida pegandon kendal
4,Menyesap,menyesap,menyesap,['menyesap'],sesap
4,"Tempat safari ini tidak begitu besar seperti Taman Safari lainnya yang ada di Bogor, Prigen atau Bali.
Pertunjukan utamanya adalah lumba-lumba. Mereka memiliki berbagai pertunjukan ",tempat safari ini tidak begitu besar seperti taman safari lainnya yang ada di bogor prigen atau balipertunjukan utamanya adalah lumbalumba mereka memiliki berbagai pertunjukan ,safari taman safari bogor prigen balipertunjukan utamanya lumbalumba memiliki pertunjukan,"['safari', 'taman', 'safari', 'bogor', 'prigen', 'balipertunjukan', 'utamanya', 'lumbalumba', 'memiliki', 'pertunjukan']",safari taman safari bogor prigen balipertunjukan utama lumbalumba milik tunjuk
4,"Bagussss banget view pemandangannya, pinggir pantai tapi tidak terik karena angin sepoi2 dan banyak pohon. ",bagussss banget view pemandangannya pinggir pantai tapi tidak terik karena angin sepoi2 dan banyak pohon ,bagussss banget view pemandangannya pinggir pantai terik angin sepoi2 pohon,"['bagussss', 'banget', 'view', 'pemandangannya', 'pinggir', 'pantai', 'terik', 'angin', 'sepoi2', 'pohon']",bagussss banget view pandang pinggir pantai terik angin sepoi2 pohon
4,"Pas hari Minggu...kmrn...air d toilet maupun d tempat bilas tdk lancar,dan antrinya banyak...kurangnya fasilitas tempat mandi/toilet...kurangnya informasi tempat penukaran voucher...tempatnya sih cukup luas...enak bwat leyeh²...",pas hari minggukmrnair d toilet maupun d tempat bilas tdk lancardan antrinya banyakkurangnya fasilitas tempat manditoiletkurangnya informasi tempat penukaran vouchertempatnya sih cukup luasenak bwat leyeh,pas minggukmrnair d toilet d bilas tdk lancardan antrinya banyakkurangnya fasilitas manditoiletkurangnya informasi penukaran vouchertempatnya sih luasenak bwat leyeh,"['pas', 'minggukmrnair', 'd', 'toilet', 'd', 'bilas', 'tdk', 'lancardan', 'antrinya', 'banyakkurangnya', 'fasilitas', 'manditoiletkurangnya', 'informasi', 'penukaran', 'vouchertempatnya', 'sih', 'luasenak', 'bwat', 'leyeh']",pas minggukmrnair d toilet d bilas tdk lancardan antri banyakkurangnya fasilitas manditoiletkurangnya informasi tukar vouchertempatnya sih luasenak bwat leyeh
4,"Kesini pas hari minggu jadi lumayan crowded yaa.. Primadona nya ya dolphin show nya sih teteeep.. Semoga tempat ini bisa terus dikembangkan lagi lebih baik, lebih komplit jadi lebih asiiik main kesini..",kesini pas hari minggu jadi lumayan crowded yaa primadona nya ya dolphin show nya sih teteeep semoga tempat ini bisa terus dikembangkan lagi lebih baik lebih komplit jadi lebih asiiik main kesini,kesini pas minggu lumayan crowded yaa primadona nya ya dolphin show nya sih teteeep semoga dikembangkan komplit asiiik main kesini,"['kesini', 'pas', 'minggu', 'lumayan', 'crowded', 'yaa', 'primadona', 'nya', 'ya', 'dolphin', 'show', 'nya', 'sih', 'teteeep', 'semoga', 'dikembangkan', 'komplit', 'asiiik', 'main', 'kesini']",kesini pas minggu lumayan crowded yaa primadona nya ya dolphin show nya sih teteeep moga kembang komplit asiiik main kesini
5,Bagus untuk keluarga terutama anak2,bagus untuk keluarga terutama anak2,bagus keluarga anak2,"['bagus', 'keluarga', 'anak2']",bagus keluarga anak2
5,"ga niat mau kesini, tadi mau ke pagilaran, tapi bingung nanti di sana mau ngapain, karena bareng sama anak yaudah kami ke safari beach jateng ini, sempat lihat di postingan instagram, tapi sebelumnya belum pernah kesini, langsung aja lihat ",ga niat mau kesini tadi mau ke pagilaran tapi bingung nanti di sana mau ngapain karena bareng sama anak yaudah kami ke safari beach jateng ini sempat lihat di postingan instagram tapi sebelumnya belum pernah kesini langsung aja lihat ,ga niat kesini pagilaran bingung ngapain bareng anak yaudah safari beach jateng lihat postingan instagram kesini langsung aja lihat,"['ga', 'niat', 'kesini', 'pagilaran', 'bingung', 'ngapain', 'bareng', 'anak', 'yaudah', 'safari', 'beach', 'jateng', 'lihat', 'postingan', 'instagram', 'kesini', 'langsung', 'aja', 'lihat']",ga niat kesini pagilaran bingung ngapain bareng anak yaudah safari beach jateng lihat postingan instagram kesini langsung aja lihat
3,"untuk binatang nya bagus, tp sangat di sayangkan utk melihat dolpinnya pas hari libur bener bener bikin jengkel. tolong donk di perhatikan utk cara masuk nya. ksh no antri gtu biar yg anak kecil gk ikut berdesakan...
untuk toilet juga di perhatikan ya...terimakasih",untuk binatang nya bagus tp sangat di sayangkan utk melihat dolpinnya pas hari libur bener bener bikin jengkel tolong donk di perhatikan utk cara masuk nya ksh no antri gtu biar yg anak kecil gk ikut berdesakanuntuk toilet juga di perhatikan yaterimakasih,binatang nya bagus tp sayangkan utk dolpinnya pas libur bener bener bikin jengkel tolong donk perhatikan utk masuk nya ksh no antri gtu biar yg anak gk berdesakanuntuk toilet perhatikan yaterimakasih,"['binatang', 'nya', 'bagus', 'tp', 'sayangkan', 'utk', 'dolpinnya', 'pas', 'libur', 'bener', 'bener', 'bikin', 'jengkel', 'tolong', 'donk', 'perhatikan', 'utk', 'masuk', 'nya', 'ksh', 'no', 'antri', 'gtu', 'biar', 'yg', 'anak', 'gk', 'berdesakanuntuk', 'toilet', 'perhatikan', 'yaterimakasih']",binatang nya bagus tp sayang utk dolpinnya pas libur bener bener bikin jengkel tolong donk perhati utk masuk nya ksh no antri gtu biar yg anak gk berdesakanuntuk toilet perhati yaterimakasih
5,"Safari Beach Jateng, tempat wisata pantai ini wajib anada kunjungi ketika berada di Batang. Tempatnya aman nyaman dan tentu saja indah. Sehingga kita bisa beraktifitas luburan disana dengan menyenangkan.",safari beach jateng tempat wisata pantai ini wajib anada kunjungi ketika berada di batang tempatnya aman nyaman dan tentu saja indah sehingga kita bisa beraktifitas luburan disana dengan menyenangkan,safari beach jateng wisata pantai wajib anada kunjungi batang tempatnya aman nyaman indah beraktifitas luburan disana menyenangkan,"['safari', 'beach', 'jateng', 'wisata', 'pantai', 'wajib', 'anada', 'kunjungi', 'batang', 'tempatnya', 'aman', 'nyaman', 'indah', 'beraktifitas', 'luburan', 'disana', 'menyenangkan']",safari beach jateng wisata pantai wajib anada kunjung batang tempat aman nyaman indah beraktifitas luburan sana senang
5,"Sangat rekomend bgt untuk wisata keluarga,terlebih yg punya balita seperti saya,akses mudah dan bagus,TDK seperti wisata pantai lain.",sangat rekomend bgt untuk wisata keluargaterlebih yg punya balita seperti sayaakses mudah dan bagustdk seperti wisata pantai lain,rekomend bgt wisata keluargaterlebih yg balita sayaakses mudah bagustdk wisata pantai,"['rekomend', 'bgt', 'wisata', 'keluargaterlebih', 'yg', 'balita', 'sayaakses', 'mudah', 'bagustdk', 'wisata', 'pantai']",rekomend bgt wisata keluargaterlebih yg balita sayaakses mudah bagustdk wisata pantai
5,?????????????????? ???????? ,  ,,[],
3,Masih butuh banyak perbaikan. Akses jalan dll. Kalo jumlah satwa nya saya rasa kurang beragam. Semoga kedepannya lebih baik,masih butuh banyak perbaikan akses jalan dll kalo jumlah satwa nya saya rasa kurang beragam semoga kedepannya lebih baik,butuh perbaikan akses jalan dll kalo satwa nya beragam semoga kedepannya,"['butuh', 'perbaikan', 'akses', 'jalan', 'dll', 'kalo', 'satwa', 'nya', 'beragam', 'semoga', 'kedepannya']",butuh baik akses jalan dll kalo satwa nya agam moga depan
5,"Lumba-lumba adalah mamalia laut yang sangat cerdas, selain itu sistem alamiah yang melengkapi tubuhnya sangat kompleks. Sehingga banyak teknologi yang terinspirasi dari lumba-lumba. Salah satu contoh adalah kulit lumba-lumba yang mampu ",lumbalumbaadalahmamalialaut yang sangatcerdas selain itu sistem alamiah yang melengkapi tubuhnya sangat kompleks sehingga banyakteknologiyang terinspirasi dari lumbalumba salah satu contoh adalah kulit lumbalumba yang mampu ,lumbalumbaadalahmamalialaut sangatcerdas sistem alamiah melengkapi tubuhnya kompleks banyakteknologiyang terinspirasi lumbalumba salah contoh kulit lumbalumba,"['lumbalumbaadalahmamalialaut', 'sangatcerdas', 'sistem', 'alamiah', 'melengkapi', 'tubuhnya', 'kompleks', 'banyakteknologiyang', 'terinspirasi', 'lumbalumba', 'salah', 'contoh', 'kulit', 'lumbalumba']",lumbalumbaadalahmamalialaut sangatcerdas sistem alamiah lengkap tubuh kompleks banyakteknologiyang inspirasi lumbalumba salah contoh kulit lumbalumba
4,"Tiket per orang 50k. Sdg kan tiket kendaraan 10k. Tiket di pintu masuk awal itu lupa berapa heheee.
Bagus sih kalo menurut ku. Wisata edukasi untuk anak². Kesana bareng suami, ",tiket per orang 50k sdg kan tiket kendaraan 10k tiket di pintu masuk awal itu lupa berapa heheeebagus sih kalo menurut ku wisata edukasi untuk anak kesana bareng suami ,tiket orang 50k sdg tiket kendaraan 10k tiket pintu masuk lupa heheeebagus sih kalo ku wisata edukasi anak kesana bareng suami,"['tiket', 'orang', '50k', 'sdg', 'tiket', 'kendaraan', '10k', 'tiket', 'pintu', 'masuk', 'lupa', 'heheeebagus', 'sih', 'kalo', 'ku', 'wisata', 'edukasi', 'anak', 'kesana', 'bareng', 'suami']",tiket orang 50k sdg tiket kendara 10k tiket pintu masuk lupa heheeebagus sih kalo ku wisata edukasi anak kesana bareng suami
5,"Menarik sekali wisata terbaru di pantai sigandu ,yang penuh dengan Edukasi cocok sekali buat ,anak 2 dan dewasa ,1 bulan lalu harga tiket 50k ,",menarik sekali wisata terbaru di pantai sigandu yang penuh dengan edukasi cocok sekali buat anak 2 dan dewasa 1 bulan lalu harga tiket 50k ,menarik wisata terbaru pantai sigandu penuh edukasi cocok anak 2 dewasa 1 harga tiket 50k,"['menarik', 'wisata', 'terbaru', 'pantai', 'sigandu', 'penuh', 'edukasi', 'cocok', 'anak', '2', 'dewasa', '1', 'harga', 'tiket', '50k']",tarik wisata baru pantai sigandu penuh edukasi cocok anak 2 dewasa 1 harga tiket 50k
5,"Tempat wisata safari yg lengkap, bagus utk edukasi anak.",tempat wisata safari yg lengkap bagus utk edukasi anak,wisata safari yg lengkap bagus utk edukasi anak,"['wisata', 'safari', 'yg', 'lengkap', 'bagus', 'utk', 'edukasi', 'anak']",wisata safari yg lengkap bagus utk edukasi anak
5,"untuk piknik keluarga cocok, apalagi punya anak anak
disini banyak binatang, tempatnya juga nyaman untuk rekreasi",untuk piknik keluarga cocok apalagi punya anak anakdisini banyak binatang tempatnya juga nyaman untuk rekreasi,piknik keluarga cocok anak anakdisini binatang tempatnya nyaman rekreasi,"['piknik', 'keluarga', 'cocok', 'anak', 'anakdisini', 'binatang', 'tempatnya', 'nyaman', 'rekreasi']",piknik keluarga cocok anak anakdisini binatang tempat nyaman rekreasi
4,Lumayan,lumayan,lumayan,['lumayan'],lumayan
5,wah emezing terbesar di kota batang,wah emezing terbesar di kota batang,emezing terbesar kota batang,"['emezing', 'terbesar', 'kota', 'batang']",emezing besar kota batang
5,Koleksi hewannya kurang banyak tp ok buat anak2,koleksi hewannya kurang banyak tp ok buat anak2,koleksi hewannya tp ok anak2,"['koleksi', 'hewannya', 'tp', 'ok', 'anak2']",koleksi hewan tp ok anak2
5,mantap dan luar biasa. Ayo Piknik di Taman Safari Beach Batang ajah?? ,mantap dan luar biasa ayo piknik di taman safari beach batang ajah ,mantap ayo piknik taman safari beach batang ajah,"['mantap', 'ayo', 'piknik', 'taman', 'safari', 'beach', 'batang', 'ajah']",mantap ayo piknik taman safari beach batang ajah
4,"Alhamdulillah ..
Cukup nyaman, di atraksi burung dn operet kucing, anjing dn ms pstugas.
Syng dikit, d ikan lumba .. Penonton pd kepanasan, kolam  sebagian terpapar ",alhamdulillah cukup nyaman di atraksi burung dn operet kucing anjing dn ms pstugassyng dikit d ikan lumba  penonton pd kepanasan kolam  sebagian terpapar ,alhamdulillah nyaman atraksi burung dn operet kucing anjing dn ms pstugassyng dikit d ikan lumba penonton pd kepanasan kolam terpapar,"['alhamdulillah', 'nyaman', 'atraksi', 'burung', 'dn', 'operet', 'kucing', 'anjing', 'dn', 'ms', 'pstugassyng', 'dikit', 'd', 'ikan', 'lumba', 'penonton', 'pd', 'kepanasan', 'kolam', 'terpapar']",alhamdulillah nyaman atraksi burung dn operet kucing anjing dn ms pstugassyng dikit d ikan lumba tonton pd panas kolam papar
4,"Pantai nya ga terlalu luas, tp seru buat bareng keluarga, pinggir pantai disediain bantal2 buat rebahan, nyantai depan pantai., sblm ke pantai bisa keliling2 liat koleksi hewan yg ada di mini zoo.,",pantai nya ga terlalu luas tp seru buat bareng keluarga pinggir pantai disediain bantal2 buat rebahan nyantai depan pantai sblm ke pantai bisa keliling2 liat koleksi hewan yg ada di mini zoo,pantai nya ga luas tp seru bareng keluarga pinggir pantai disediain bantal2 rebahan nyantai pantai sblm pantai keliling2 liat koleksi hewan yg mini zoo,"['pantai', 'nya', 'ga', 'luas', 'tp', 'seru', 'bareng', 'keluarga', 'pinggir', 'pantai', 'disediain', 'bantal2', 'rebahan', 'nyantai', 'pantai', 'sblm', 'pantai', 'keliling2', 'liat', 'koleksi', 'hewan', 'yg', 'mini', 'zoo']",pantai nya ga luas tp seru bareng keluarga pinggir pantai ain bantal2 rebah nyantai pantai sblm pantai keliling2 liat koleksi hewan yg mini zoo
